iter,batch_size,epoch,loss,mean_loss,Loss,SSIM,PSNR,LPIPS
0,64,0,0.009915554895997047,,0.04277577716857195,0.24651103980806166,14.559361836967357,0.4881483396132787
1,64,0,0.008357040584087372,
2,64,0,0.011561322025954723,
3,64,0,0.009238130412995815,
4,64,0,0.01080327108502388,
5,64,0,0.010118832811713219,
6,64,0,0.007927550002932549,
7,64,0,0.009329903870821,
8,64,0,0.009969006292521954,
9,64,0,0.010410116985440254,
10,64,0,0.010219953954219818,
11,64,0,0.009502284228801727,
12,64,0,0.009295976720750332,
13,64,0,0.008894507773220539,
14,64,0,0.00928459782153368,
15,64,0,0.009171407669782639,
16,64,0,0.010457172989845276,
17,64,0,0.009341882541775703,
18,64,0,0.009978720918297768,
19,64,0,0.009646537713706493,
20,64,0,0.007928790524601936,
21,64,0,0.009828734211623669,
22,64,0,0.008836645632982254,
23,64,0,0.009718534536659718,
24,64,0,0.012576506473124027,
25,64,0,0.007960224524140358,
26,64,0,0.008219373412430286,
27,64,0,0.008759155869483948,
28,64,0,0.009384903125464916,
29,64,0,0.010118255391716957,
30,64,0,0.011932360008358955,
31,64,0,0.008911201730370522,
32,64,0,0.009508776478469372,
33,64,0,0.008001632057130337,
34,64,0,0.009150112047791481,
35,64,0,0.007757789455354214,
36,64,0,0.012545264326035976,
37,64,0,0.009510599076747894,
38,64,0,0.009625495411455631,
39,64,0,0.009962120093405247,
40,64,0,0.009857757948338985,
41,64,0,0.009273475967347622,
42,64,0,0.010628235526382923,
43,64,0,0.009947435930371284,
44,64,0,0.010016120038926601,
45,64,0,0.009914780966937542,
46,64,0,0.009207036346197128,
47,64,0,0.011519795283675194,
48,64,0,0.010426563210785389,
49,64,0,0.00917084887623787,
50,64,0,0.008497183211147785,
51,64,0,0.008999689482152462,
52,64,0,0.009840122424066067,
53,64,0,0.008834787644445896,
54,64,0,0.00832166988402605,
55,64,0,0.008426099084317684,
56,64,0,0.009102650918066502,
57,64,0,0.008289555087685585,
58,64,0,0.009679012931883335,
59,64,0,0.010540759190917015,
60,64,0,0.010779420845210552,
61,64,0,0.008661467581987381,
62,64,0,0.008963986299932003,
63,64,0,0.010299365036189556,
64,64,0,0.010510742664337158,
65,64,0,0.010075629688799381,
66,64,0,0.009212692268192768,
67,64,0,0.012620300985872746,
68,64,0,0.009944996796548367,
69,64,0,0.009195351973176003,
70,64,0,0.0086423484608531,
71,64,0,0.007398545276373625,
72,64,0,0.010501942597329617,
73,64,0,0.010213862173259258,
74,64,0,0.011276958510279655,
75,64,0,0.009764588437974453,
76,64,0,0.011089865118265152,
77,64,0,0.008991728536784649,
78,64,0,0.007482207380235195,
79,64,0,0.009168899618089199,
80,64,0,0.007895269431173801,
81,64,0,0.009861831553280354,
82,64,0,0.007396872155368328,
83,64,0,0.010906730778515339,
84,64,0,0.00900455005466938,
85,64,0,0.008369635790586472,
86,64,0,0.008794072084128857,
87,64,0,0.00917700957506895,
88,64,0,0.009111689403653145,
89,64,0,0.007913382723927498,
90,64,0,0.009325365535914898,
91,64,0,0.008655034936964512,
92,64,0,0.009339269250631332,
93,64,0,0.008226333186030388,
94,64,0,0.00795320887118578,
95,64,0,0.00902707502245903,
96,64,0,0.011071858927607536,
97,64,0,0.010978573933243752,
98,64,0,0.00790245458483696,
99,64,0,0.009362711571156979,
100,64,0,0.009212763048708439,
101,64,0,0.00969886127859354,
102,64,0,0.011037604883313179,
103,64,0,0.011503927409648895,
104,64,0,0.009290177375078201,
105,64,0,0.009021302685141563,
106,64,0,0.008917068131268024,
107,64,0,0.007937004789710045,
108,64,0,0.010409628041088581,
109,64,0,0.008828624151647091,
110,64,0,0.009965229779481888,
111,64,0,0.012093913741409779,
112,64,0,0.008406596258282661,
113,64,0,0.01147039420902729,
114,64,0,0.009479978121817112,
115,64,0,0.01108942274004221,
116,64,0,0.009575528092682362,
117,64,0,0.009508947841823101,
118,64,0,0.008193746209144592,
119,64,0,0.008644083514809608,
120,64,0,0.00963022094219923,
121,64,0,0.008781423792243004,
122,64,0,0.00869278609752655,
123,64,0,0.008197177201509476,
124,64,0,0.011264469474554062,
125,64,0,0.009432745166122913,
126,64,0,0.009159890934824944,
127,64,0,0.011878598481416702,
128,64,0,0.007032544817775488,
129,64,0,0.008353623561561108,
130,64,0,0.008745631203055382,
131,64,0,0.008861933834850788,
